-0.0163716,-0.281165,1.84612,-0.0489893,0.0150845,1.81974,-0.0793664,0.302951,1.77882,-0.0672699,0.440057,1.7715,-0.111899,0.175658,1.68506,0.00236152,0.0274059,1.54184,0.196673,-0.0205484,1.44445,0.256414,0.0301844,1.41435,0.0286253,0.195961,1.92804,0.146895,0.0159636,1.95429,0.0204312,-0.0643221,1.77056,0.0407819,-0.099748,1.72424,-0.0573063,-0.273526,1.74582,0.113378,-0.550278,1.60148,0.136213,-0.946106,1.59246,0.223144,-0.977781,1.5218,0.0248364,-0.278164,1.87468,-0.0498074,-0.607041,2.02715,-0.23506,-0.881972,1.95579,-0.158202,-0.884402,2.02608,-0.0718942,0.232461,1.79141,0.304176,0.0868475,1.37764,0.260843,0.0798288,1.44075,0.000782788,-0.061393,1.66111,0.0989971,-0.100302,1.69585
-0.0321312,-0.274514,1.84543,-0.0524276,0.01699,1.81947,-0.0792237,0.302859,1.779,-0.0669989,0.439817,1.77182,-0.111608,0.175854,1.68482,0.00298713,0.0271739,1.54175,0.213727,0.0131913,1.44139,0.257443,0.0309245,1.41677,0.0287669,0.19587,1.92821,0.148071,0.0175538,1.95816,0.021572,-0.0639158,1.77316,0.0411703,-0.0986741,1.72749,-0.0726055,-0.264406,1.75181,0.113876,-0.550709,1.60087,0.137485,-0.932153,1.59161,0.224183,-0.964486,1.52098,0.00659714,-0.273032,1.86741,-0.0454803,-0.601006,2.02822,-0.23093,-0.875802,1.95655,-0.155793,-0.882738,2.02714,-0.0719776,0.2325,1.79153,0.304607,0.0892553,1.37824,0.262118,0.0832777,1.43826,0.000513875,-0.0608799,1.66151,0.0975434,-0.102266,1.701
-0.0117814,-0.275936,1.84643,-0.0482282,0.0178214,1.82001,-0.0789429,0.302963,1.77928,-0.0663566,0.43987,1.77204,-0.111152,0.176297,1.68475,0.00320805,0.0270276,1.54178,0.2056,0.00696296,1.44337,0.258211,0.0298153,1.41545,0.0290457,0.195974,1.9285,0.14907,0.0176061,1.95645,0.0237054,-0.0659201,1.77275,0.0446026,-0.100422,1.72746,-0.0525783,-0.265913,1.75118,0.113968,-0.550698,1.60077,0.137093,-0.941111,1.59269,0.224201,-0.972677,1.52221,0.0312473,-0.27307,1.87205,-0.00853035,-0.599974,2.03729,-0.2332,-0.843461,1.9618,-0.158205,-0.872556,2.02531,-0.0714012,0.232739,1.79181,0.306292,0.0902355,1.37682,0.263943,0.0886116,1.42823,0.00483902,-0.0638155,1.66086,0.103605,-0.106826,1.69691
-0.0125801,-0.262031,1.84906,-0.0464314,0.0230539,1.82132,-0.0781144,0.303001,1.77981,-0.0654774,0.439719,1.77227,-0.110198,0.1767,1.68489,0.00317036,0.0272067,1.54192,0.199905,-0.0068737,1.44349,0.259163,0.028424,1.41496,0.029869,0.196013,1.92902,0.150147,0.0175531,1.95595,0.0249616,-0.0663509,1.77272,0.0418602,-0.100478,1.72597,-0.0501394,-0.24706,1.76683,0.114695,-0.551361,1.60025,0.137503,-0.924342,1.58792,0.224621,-0.956128,1.51744,0.0269941,-0.262446,1.86404,-0.0125562,-0.589205,2.02991,-0.230328,-0.839308,1.95627,-0.160737,-0.873439,2.02123,-0.0703951,0.233622,1.79245,0.307784,0.0875932,1.37678,0.264015,0.0852535,1.43284,0.0105257,-0.0663612,1.66211,0.101385,-0.0991151,1.69785
-0.00345686,-0.273637,1.85324,-0.0430563,0.0216666,1.82281,-0.0774659,0.303722,1.77998,-0.0633538,0.439557,1.77216,-0.108527,0.177488,1.6834,0.00340039,0.027388,1.542,0.198218,-0.0163128,1.44354,0.260318,0.027665,1.4147,0.0305135,0.196731,1.92919,0.151515,0.0186157,1.95554,0.0261233,-0.0655182,1.77255,0.0433105,-0.101051,1.72624,-0.0432803,-0.265884,1.75885,0.114657,-0.550232,1.60036,0.137671,-0.941982,1.58901,0.225156,-0.973312,1.5192,0.0389458,-0.272319,1.87919,-0.02505,-0.601119,2.03572,-0.218724,-0.872169,1.97336,-0.147232,-0.891937,2.04278,-0.0694862,0.234239,1.79277,0.30793,0.085759,1.37563,0.264303,0.0765682,1.44277,0.00473844,-0.0634332,1.66724,0.103534,-0.103543,1.69591
-0.0201135,-0.275324,1.84911,-0.0457012,0.0204293,1.82214,-0.0768817,0.3039,1.78012,-0.0617867,0.439837,1.7716,-0.104892,0.178153,1.67832,0.00363678,0.0274004,1.54191,0.198169,-0.017483,1.44342,0.260225,0.0259797,1.41446,0.0310944,0.196909,1.92933,0.152523,0.01861,1.95377,0.0277685,-0.0666187,1.77176,0.044377,-0.101998,1.72606,-0.0583939,-0.265864,1.75625,0.114388,-0.548741,1.60056,0.139255,-0.936596,1.58962,0.227282,-0.968225,1.52138,0.0174875,-0.274638,1.87007,-0.0382175,-0.605042,2.02607,-0.243251,-0.866808,1.9594,-0.164496,-0.883673,2.02489,-0.0691194,0.234316,1.79287,0.308152,0.0835332,1.37575,0.26441,0.0732708,1.44331,0.0074899,-0.0642692,1.66295,0.103405,-0.10249,1.69769
-0.00771828,-0.275288,1.85118,-0.0433024,0.0199924,1.82258,-0.0765622,0.303933,1.78016,-0.0616665,0.439875,1.77157,-0.103458,0.178388,1.67596,0.00422128,0.0270934,1.54157,0.198957,-0.0162173,1.44276,0.260582,0.0259035,1.41378,0.0314122,0.196942,1.92938,0.152952,0.0184721,1.95279,0.0288645,-0.0677259,1.77139,0.045641,-0.105465,1.72674,-0.0428105,-0.26628,1.76091,0.114412,-0.548279,1.60009,0.139517,-0.941129,1.58838,0.228062,-0.97223,1.52085,0.0294894,-0.273705,1.87133,-0.0159759,-0.604104,2.02991,-0.229638,-0.860904,1.9729,-0.152821,-0.883422,2.03768,-0.0685482,0.234366,1.79299,0.309791,0.0854393,1.3734,0.265174,0.0784107,1.43633,0.00414772,-0.0627057,1.66171,0.105478,-0.105259,1.69604
-0.0161194,-0.271034,1.84952,-0.0452666,0.0207414,1.8216,-0.0763021,0.304095,1.77989,-0.0612469,0.440045,1.77114,-0.102695,0.178792,1.67399,0.00507869,0.0264914,1.54092,0.200846,-0.0131347,1.44267,0.260465,0.0265038,1.41342,0.0316714,0.197101,1.92911,0.152634,0.0183629,1.95305,0.0286986,-0.0676644,1.77144,0.0473883,-0.104879,1.72813,-0.0529548,-0.260146,1.75951,0.115024,-0.548524,1.59929,0.140062,-0.933219,1.58831,0.228651,-0.964612,1.52109,0.02103,-0.271253,1.86861,-0.0296728,-0.601169,2.02682,-0.22494,-0.872467,1.97303,-0.149461,-0.886831,2.04142,-0.0684586,0.234576,1.79274,0.309547,0.0850441,1.37322,0.265288,0.0787727,1.43601,0.00779588,-0.0654517,1.66782,0.105459,-0.105344,1.69613
-0.0150383,-0.264107,1.84723,-0.0451385,0.0240156,1.82102,-0.0761406,0.304478,1.77991,-0.0610565,0.440073,1.77111,-0.102451,0.179293,1.6734,0.00536901,0.0265634,1.5409,0.201169,-0.013426,1.44288,0.261915,0.0262775,1.41476,0.0318318,0.197483,1.92913,0.152374,0.0185849,1.95361,0.0288734,-0.0678066,1.77191,0.0452806,-0.104868,1.72783,-0.0509822,-0.252164,1.76241,0.11502,-0.54773,1.5996,0.140223,-0.92745,1.58838,0.228908,-0.958807,1.52123,0.0215843,-0.264549,1.86079,-0.0457298,-0.594357,2.01476,-0.239056,-0.866635,1.95848,-0.16158,-0.881566,2.02546,-0.0683417,0.235348,1.79268,0.310843,0.0840074,1.37512,0.265222,0.0729118,1.44234,0.00823932,-0.0638428,1.66186,0.103599,-0.102953,1.69901
-0.0137607,-0.26959,1.84612,-0.0445305,0.0228465,1.8202,-0.0752935,0.304319,1.77923,-0.060428,0.439921,1.77053,-0.102055,0.178803,1.67124,0.00655054,0.0256236,1.54,0.202589,-0.0140871,1.4424,0.262922,0.023991,1.41544,0.0326758,0.197323,1.92844,0.152248,0.0181415,1.95441,0.028858,-0.0678129,1.7721,0.0455871,-0.105633,1.72755,-0.0505196,-0.258583,1.76108,0.115238,-0.547512,1.59942,0.139017,-0.932377,1.58701,0.227762,-0.963636,1.52,0.0234874,-0.269867,1.86004,-0.0425108,-0.599124,2.01513,-0.2358,-0.871375,1.95864,-0.156736,-0.879561,2.02613,-0.0676712,0.235151,1.79204,0.311383,0.0803403,1.37542,0.267033,0.0753528,1.44061,0.00594308,-0.0648142,1.66941,0.105987,-0.106956,1.69588
