0.00151446,-0.186667,1.68685,0.00521988,0.104965,1.65413,0.00870989,0.385238,1.60865,0.011174,0.506641,1.54581,-0.158903,0.30621,1.63315,-0.23787,0.0568455,1.66136,-0.309941,-0.149257,1.61497,-0.300229,-0.167421,1.60893,0.177242,0.294464,1.62561,0.238464,0.0350381,1.65741,0.289509,-0.17645,1.6064,0.286422,-0.201522,1.60358,-0.0793291,-0.18242,1.65545,-0.079741,-0.515334,1.71858,-0.0503586,-0.8552,1.86555,-0.0508897,-0.900725,1.74329,0.0822692,-0.183494,1.65123,0.11361,-0.542959,1.68168,0.132771,-0.863739,1.8211,0.129272,-0.908902,1.69908,0.00786643,0.316792,1.62212,-0.294776,-0.256469,1.60798,-0.273405,-0.193081,1.57353,0.283414,-0.282177,1.59763,0.26795,-0.222541,1.56505
0.00150233,-0.186686,1.68714,0.00525029,0.104921,1.65438,0.00877677,0.385173,1.60884,0.0114015,0.50653,1.54604,-0.158856,0.306294,1.63327,-0.238315,0.0569363,1.66138,-0.310904,-0.149061,1.61526,-0.301515,-0.166968,1.60842,0.177296,0.294403,1.62641,0.238287,0.0350548,1.65911,0.289786,-0.17619,1.60727,0.28736,-0.201756,1.60448,-0.079317,-0.18241,1.65565,-0.0797478,-0.51537,1.71859,-0.0503586,-0.854935,1.86549,-0.050684,-0.900455,1.74325,0.0822305,-0.183548,1.6516,0.113499,-0.542846,1.6817,0.132679,-0.863708,1.82119,0.129388,-0.908864,1.69918,0.00792485,0.316732,1.62232,-0.29492,-0.260003,1.61565,-0.276202,-0.192274,1.5722,0.283425,-0.282202,1.59772,0.258132,-0.179152,1.60381
0.00151512,-0.186694,1.6872,0.00527443,0.104875,1.65449,0.00881571,0.385069,1.60901,0.0116409,0.506307,1.54619,-0.158881,0.306264,1.63327,-0.239045,0.0564694,1.66121,-0.311529,-0.14961,1.61516,-0.302404,-0.166212,1.60751,0.177395,0.294416,1.62687,0.238138,0.0345649,1.65995,0.290147,-0.176506,1.60772,0.287161,-0.202357,1.6046,-0.0793009,-0.182414,1.65565,-0.0797908,-0.515438,1.71855,-0.0504489,-0.854859,1.86506,-0.0506308,-0.900361,1.74282,0.082226,-0.183561,1.65179,0.11345,-0.542645,1.68162,0.132737,-0.863552,1.82126,0.129586,-0.908694,1.69926,0.00795977,0.316644,1.62248,-0.296047,-0.258202,1.60883,-0.276317,-0.19122,1.5714,0.284408,-0.283114,1.59966,0.263788,-0.208936,1.57895
0.00154244,-0.186672,1.68728,0.00532484,0.104876,1.65462,0.00888864,0.385045,1.60924,0.0118907,0.506128,1.54635,-0.158799,0.306307,1.6332,-0.239339,0.0566957,1.66091,-0.312328,-0.149373,1.61564,-0.302072,-0.16611,1.60616,0.177458,0.294546,1.62732,0.237995,0.0345927,1.66056,0.290369,-0.176436,1.6084,0.287072,-0.201555,1.60558,-0.0792614,-0.182405,1.65565,-0.0798071,-0.515451,1.71853,-0.0503007,-0.855141,1.86501,-0.0503205,-0.900622,1.74279,0.0822406,-0.183514,1.65199,0.113429,-0.542617,1.68162,0.132714,-0.863817,1.82159,0.129729,-0.90894,1.6996,0.00802724,0.316627,1.62268,-0.29574,-0.257938,1.60719,-0.276925,-0.191196,1.57069,0.284317,-0.281586,1.59817,0.269025,-0.215027,1.56792
0.00155122,-0.186641,1.68743,0.00533336,0.104854,1.65473,0.00889877,0.384979,1.6093,0.012213,0.505913,1.54637,-0.158818,0.306325,1.63325,-0.239613,0.0569487,1.66065,-0.312967,-0.149054,1.61556,-0.302406,-0.165455,1.60536,0.177491,0.294494,1.62767,0.237885,0.0344345,1.66128,0.29069,-0.176552,1.60929,0.286541,-0.201596,1.60632,-0.0792363,-0.182385,1.65571,-0.0798324,-0.515426,1.71845,-0.0504392,-0.854286,1.8648,-0.0503678,-0.899769,1.74259,0.0822163,-0.183474,1.65226,0.113359,-0.542275,1.68151,0.132681,-0.863475,1.82152,0.129785,-0.908595,1.69954,0.00803574,0.316574,1.62275,-0.296171,-0.257145,1.60628,-0.277751,-0.18835,1.57057,0.284135,-0.28207,1.59826,0.262444,-0.203339,1.58369
0.00160254,-0.186679,1.68767,0.00535853,0.104791,1.65496,0.00890422,0.384896,1.60951,0.0126772,0.505503,1.54641,-0.158801,0.306219,1.63318,-0.239868,0.0572682,1.66006,-0.313633,-0.148652,1.61505,-0.302449,-0.165403,1.60438,0.177579,0.294461,1.62828,0.237527,0.0343713,1.66224,0.290894,-0.176548,1.61041,0.286089,-0.20147,1.60679,-0.0791477,-0.182438,1.65585,-0.0799225,-0.515416,1.71839,-0.0504216,-0.854664,1.86459,-0.0501387,-0.900126,1.7424,0.0822315,-0.183497,1.65256,0.113409,-0.543304,1.68204,0.132499,-0.863591,1.82179,0.129818,-0.908695,1.69984,0.00804576,0.316495,1.62297,-0.295584,-0.254972,1.59971,-0.276332,-0.195396,1.56725,0.284076,-0.282232,1.59916,0.261752,-0.205882,1.58659
0.00157973,-0.186685,1.68778,0.00535222,0.104759,1.65506,0.0089135,0.384841,1.60959,0.0128251,0.50539,1.54651,-0.158715,0.306257,1.63312,-0.240097,0.057285,1.65965,-0.313994,-0.148644,1.61479,-0.302044,-0.165045,1.60416,0.177633,0.29458,1.62875,0.237223,0.0343255,1.6628,0.291075,-0.176543,1.61119,0.286098,-0.201421,1.60788,-0.0791542,-0.182436,1.65588,-0.0800042,-0.51537,1.71837,-0.0504644,-0.854666,1.86451,-0.0500164,-0.900117,1.74233,0.0821928,-0.183518,1.65276,0.113353,-0.543099,1.68199,0.13249,-0.863432,1.82183,0.129973,-0.908529,1.69989,0.00805135,0.316446,1.62305,-0.29585,-0.256332,1.60423,-0.276347,-0.191298,1.56955,0.284147,-0.282301,1.59956,0.264735,-0.215343,1.57854
0.00156034,-0.186679,1.68779,0.0053366,0.104728,1.65504,0.00890346,0.384745,1.60952,0.0130314,0.505266,1.54653,-0.1585,0.306336,1.63259,-0.240705,0.0573862,1.65853,-0.314575,-0.148639,1.61387,-0.302328,-0.164167,1.60204,0.177692,0.294638,1.62901,0.237024,0.0344366,1.6631,0.291078,-0.176487,1.61179,0.285635,-0.202072,1.60711,-0.0791622,-0.182442,1.65576,-0.0800739,-0.515363,1.71832,-0.0509776,-0.853842,1.86424,-0.0502827,-0.899289,1.74209,0.0821501,-0.183502,1.65288,0.113237,-0.543221,1.68203,0.132367,-0.863075,1.82259,0.130092,-0.908168,1.70067,0.00803812,0.316371,1.62301,-0.296911,-0.255327,1.59966,-0.277508,-0.189927,1.56563,0.284283,-0.282208,1.59906,0.261451,-0.211058,1.5883
0.00158687,-0.186698,1.68781,0.00534359,0.104705,1.65504,0.00889745,0.3847,1.60949,0.013201,0.505181,1.54653,-0.158461,0.306244,1.63232,-0.241047,0.0576359,1.65797,-0.314781,-0.148455,1.61321,-0.302762,-0.16452,1.60266,0.177725,0.294658,1.62921,0.236881,0.0345197,1.66345,0.29097,-0.176512,1.61259,0.286211,-0.201733,1.6083,-0.079124,-0.182479,1.65574,-0.0801324,-0.515277,1.71828,-0.0509982,-0.853907,1.86413,-0.0501582,-0.899348,1.74198,0.0821779,-0.183517,1.65293,0.113206,-0.543319,1.68201,0.133425,-0.867032,1.8254,0.131282,-0.912086,1.70351,0.00803643,0.316333,1.62299,-0.297927,-0.257321,1.60366,-0.278514,-0.196476,1.56219,0.28434,-0.282486,1.60061,0.268347,-0.222896,1.56767
0.00153809,-0.186682,1.68788,0.00530565,0.104708,1.65509,0.00884913,0.384682,1.60946,0.0134589,0.505094,1.5465,-0.15836,0.30628,1.63205,-0.241175,0.0581083,1.6572,-0.314988,-0.147983,1.61242,-0.3031,-0.165042,1.6007,0.177759,0.294701,1.62942,0.236801,0.0344874,1.66356,0.291002,-0.176561,1.6128,0.286006,-0.20184,1.60706,-0.0791587,-0.182456,1.65579,-0.0802136,-0.515339,1.71831,-0.0511819,-0.856231,1.8662,-0.0501932,-0.901651,1.74408,0.0821229,-0.183512,1.65302,0.113087,-0.543171,1.68184,0.133525,-0.866448,1.82466,0.131526,-0.911502,1.70278,0.0079929,0.316321,1.62298,-0.296807,-0.256358,1.59766,-0.278359,-0.198434,1.55862,0.28462,-0.28234,1.60078,0.260421,-0.200375,1.59227
